CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
12015	39015	589	0.6619	19.942
12015	81459	589	0.6995	-180.256
31912	32113	593	0.5238	-0.206
31912	38992	593	0.5243	-49.993
31929	31958	593	0.5935	-0.992
31913	31958	593	0.5684	1.997
31912	31958	593	0.6942	-1.992
36972	45296	594	0.5083	-30.009
45116	50895	599	0.6769	-92.542
48456	56114	599	0.6797	-70.525
45116	50412	599	0.7811	-128.553
38891	42518	599	0.679	-44.020
38891	45424	599	0.6868	-86.537
45424	56083	599	0.725	-76.530
42486	52203	599	0.7184	-172.575
45116	54824	599	0.7235	-171.571
56083	57628	599	0.6952	-43.018
42486	54376	599	0.6788	-77.031
42486	45116	599	0.762	-0.502
56083	56114	599	0.7205	-0.502
52559	54824	599	0.7202	-138.060
50412	50539	599	0.7042	138.061
50398	56083	599	0.7078	9.507
52203	54824	599	0.7272	0.502
42486	56083	599	0.6908	-120.050
52559	57628	599	0.7048	-129.055
45445	50398	599	0.6876	-86.538
50412	54376	599	0.7113	52.024
52203	52559	599	0.6922	138.562
56114	57628	599	0.6739	-42.517
45424	54376	599	0.6935	-33.511
45116	45424	599	0.7437	-43.018
52559	54376	599	0.7272	-43.019
45424	52559	599	0.7215	9.507
48572	52203	599	0.6887	-128.555
50412	56083	599	0.7369	9.005
54824	56083	599	0.7333	52.023
50398	52203	599	0.7268	-43.018
42486	50412	599	0.7883	-129.055
50895	54824	599	0.7419	-79.029
50412	52559	599	0.7394	95.042
45116	56083	599	0.6925	-119.548
50412	52203	599	0.7569	-43.520
45424	52203	599	0.7177	-129.055
50539	54824	599	0.7039	-181.079
42486	54824	599	0.7226	-172.073
45424	54824	599	0.7197	-128.553
48456	50895	599	0.6601	-43.018
50398	54824	599	0.7287	-42.516
42486	50398	599	0.7256	-129.557
42486	45424	599	0.7435	-43.520
54376	56114	599	0.664	-43.520
45116	50398	599	0.723	-129.055
52203	54376	599	0.6777	95.544
42486	45445	599	0.7107	-43.018
45424	50398	599	0.6931	-86.037
50398	52559	599	0.6984	95.544
42486	52559	599	0.7007	-34.013
50412	54824	599	0.7913	-43.018
45116	45445	599	0.7075	-42.516
45116	52203	599	0.7167	-172.073
52559	56083	599	0.7398	-86.037
52203	56083	599	0.7102	52.525
50398	54376	599	0.6969	52.525
45424	50412	599	0.7698	-85.535
50398	50412	599	0.7592	0.502
52559	56114	599	0.77	-86.539
50539	50895	599	0.6782	-102.050
12789	16766	600	0.7617	-0.131
18394	70623	601	0.7158	-50.017
24548	70623	601	0.5828	28.979
13568	18394	601	0.5811	-0.032
18372	28651	601	0.6094	-23.996
12538	13568	601	0.6342	-0.000
18372	18394	601	0.7023	-0.034
18394	24548	601	0.6155	-78.996
12538	70623	601	0.5936	-50.049
36809	54699	602	0.7123	-420.280
34583	54699	602	0.682	-190.157
54699	104760	602	0.7386	170.820
37139	54699	602	0.8493	-404.473
18750	22771	602	0.7358	-194.038
15632	104760	602	0.6823	-300.476
8178	104760	602	0.6989	-390.421
6188	104760	602	0.7156	-321.387
37139	104760	602	0.7413	-233.653
18750	54699	602	0.7185	-482.187
15632	37139	602	0.7112	-66.823
48341	55655	606	0.8109	-17.959
85862	87536	606	0.7164	-15.995
73489	85862	606	0.7967	1.012
48341	73489	606	0.8121	-78.034
30802	68816	611	0.6401	-231.098
68816	73541	611	0.6716	-49.010
30802	59342	611	0.6587	-46.057
34776	59342	611	0.6502	-68.062
68075	73541	611	0.6949	-50.013
30802	45106	611	0.6206	-50.019
68075	68816	611	0.707	-1.003
66463	66577	614	0.7881	-1.004
33623	48908	618	0.7541	18.009
33793	33959	618	0.7014	1.001
30030	33623	618	0.7371	-18.010
30460	48908	618	0.7657	17.035
33959	48908	618	0.7504	-0.000
33623	33959	618	0.8822	18.009
30030	30460	618	0.7546	-17.035
30030	33959	618	0.7336	-0.000
30030	48908	618	0.7567	-0.000
30460	33623	618	0.8678	-0.974
30460	33959	618	0.8303	17.035
65578	72053	621	0.5586	-0.039
44398	65578	621	0.5289	-168.060
47790	65144	624	0.6094	-122.138
34012	35321	627	0.529	-0.166
35321	35403	627	0.541	-1.833
34012	35403	627	0.5569	-1.999
64468	104660	630	0.57	-272.286
4750	47502	631	0.5522	-376.407
87891	88649	634	0.9381	-98.073
68870	84560	634	0.9046	-176.309
88649	89644	634	0.9019	102.068
84560	87189	634	0.9402	25.067
82178	87891	634	0.9492	-88.089
68870	87189	634	0.9087	-151.242
96718	104759	634	0.9114	-56.063
87891	94952	634	0.9455	3.995
82178	88649	634	0.9171	-186.162
87887	96718	634	0.9085	-23.033
94952	104759	634	0.918	-84.094
79038	88649	634	0.9216	-56.063
89644	94952	634	0.9024	-0.000
87891	96718	634	0.918	-24.036
79038	89644	634	0.9165	46.006
88649	96718	634	0.9025	74.037
79038	94952	634	0.9147	46.005
79038	87891	634	0.9574	42.011
68870	94952	634	0.9116	-84.262
82178	104759	634	0.9063	-168.188
68870	87891	634	0.9114	-88.257
82178	89644	634	0.9122	-84.094
88649	94952	634	0.9114	102.068
79038	82178	634	0.9251	130.100
83332	84560	634	0.9068	20.078
68870	82178	634	0.9246	-0.168
68870	96718	634	0.9069	-112.293
82178	96718	634	0.9313	-112.125
87891	89644	634	0.9491	3.995
82178	94952	634	0.9595	-84.094
84560	88669	634	0.9071	-9.695
17557	43388	637	0.6977	-9.017
43388	46451	637	0.6708	2.780
29198	52714	641	0.837	-103.990
22865	41004	641	0.8556	66.008
29432	38949	641	0.8013	-192.044
41004	52714	641	0.8243	18.011
16458	17798	641	0.7928	-44.027
55253	55274	641	0.8023	1.003
22865	29432	641	0.7818	232.035
38949	52714	641	0.7807	44.027
25597	41004	641	0.828	80.021
52714	55274	641	0.7861	-1.003
22865	38882	641	0.7813	21.981
29432	52714	641	0.8592	-148.016
38882	41004	641	0.7922	44.027
46312	52714	641	0.8185	-105.969
22865	25597	641	0.8011	-14.013
29432	41004	641	0.8323	-166.027
29432	46312	641	0.7857	-42.047
38949	41004	641	0.7948	26.016
52714	55283	641	0.816	-17.027
16458	25597	641	0.7872	-192.040
29432	55283	641	0.7864	-165.043
21067	43985	648	0.6417	97.062
52260	64376	649	0.7119	304.689
69454	86579	650	0.6451	-235.130
78707	86579	650	0.6497	-105.908
66992	68397	651	0.6965	-118.110
28889	68278	651	0.6009	-90.046
67271	67464	651	0.8252	-44.030
67271	68278	651	0.6167	151.108
66992	68285	651	0.7942	-30.047
67996	69188	651	0.863	-30.038
67271	67996	651	0.5371	227.166
67996	68397	651	0.8343	-74.075
68285	69188	651	0.9784	-44.026
66992	67996	651	0.741	-44.034
66306	68278	651	0.6589	13.997
28889	66992	651	0.7709	30.046
67271	69188	651	0.5738	197.128
68278	68397	651	0.7571	1.982
66992	69188	651	0.7802	-74.072
28889	68397	651	0.7806	-88.064
68397	69188	651	0.9375	44.037
67271	68397	651	0.5969	153.091
67464	69188	651	0.6333	241.158
68278	68285	651	0.7028	90.046
28889	68285	651	0.8505	-0.001
68278	69188	651	0.6892	46.020
68285	68397	651	0.8953	-88.063
67996	68285	651	0.8104	13.988
67996	68278	651	0.6228	-76.058
66306	67996	651	0.5031	90.055
67464	68285	651	0.5865	285.184
67271	68285	651	0.5152	241.154
28889	67996	651	0.6489	-13.988
28889	67464	651	0.5684	-285.185
28889	69188	651	0.8318	-44.026
67464	68397	651	0.6994	197.121
67464	68278	651	0.71	195.138
2550	66992	651	0.5212	-44.027
67464	67996	651	0.5865	271.196
22369	35773	656	0.5983	-176.121
64059	83670	657	0.8535	0.000
28464	64059	657	0.8129	0.000
29846	65723	658	0.7092	-127.855
65723	72697	658	0.7243	76.656
38831	39305	659	0.7595	-0.308
16232	76732	662	0.557	-389.419
71413	72954	665	0.7373	0.089
78065	87961	665	0.8914	-0.008
28144	46218	665	0.8242	-14.017
75266	87340	665	0.733	-14.023
77678	87340	665	0.8735	-0.009
71967	72176	665	0.8843	0.077
71413	85191	665	0.7328	-68.974
81737	85191	665	0.8574	-0.000
72851	72954	665	0.9474	-0.073
72954	79419	665	0.8014	-14.014
46218	81662	665	0.7449	-136.119
71413	81737	665	0.7516	-68.974
81037	87961	665	0.7728	-14.023
78065	81662	665	0.8372	68.068
72954	82624	665	0.7564	-14.014
78065	82624	665	0.7258	80.059
74665	78065	665	0.863	-68.062
45918	76437	665	0.7673	1.012
74665	87340	665	0.7294	-69.073
60991	87961	665	0.724	-52.075
83139	85592	665	0.8396	0.001
79419	81662	665	0.7347	-11.992
72176	72851	665	0.7597	1.001
71967	83028	665	0.7361	-14.012
72176	75266	665	0.7275	-80.134
79059	87340	665	0.8144	-68.070
76437	87339	665	0.7504	0.000
83139	86179	665	0.757	-14.016
81662	87961	665	0.8865	-68.076
45918	87340	665	0.7649	-204.186
28144	55979	665	0.7895	-56.066
77678	87961	665	0.7383	0.994
45918	46218	665	0.743	1.011
78590	86162	665	0.7446	-63.959
82624	86162	665	0.739	-76.034
87340	87961	665	0.7667	1.003
46218	87339	665	0.7258	0.001
71967	72954	665	0.8201	1.005
71413	72851	665	0.786	0.162
71967	75266	665	0.7488	-80.057
72851	81037	665	0.7896	-80.132
72954	81037	665	0.7418	-80.059
81662	87340	665	0.7204	-69.079
74665	81662	665	0.9105	0.006
46218	87961	665	0.7794	-204.194
72954	75189	665	0.7807	-0.089
74665	76437	665	0.7379	136.125
78065	81037	665	0.7706	14.015
60991	81662	665	0.7506	16.001
79419	82624	665	0.7357	-0.000
82624	87961	665	0.759	-80.067
77678	79059	665	0.7519	68.061
71967	72851	665	0.823	1.078
72176	72954	665	0.7234	0.928
72851	75189	665	0.8052	-0.162
46218	87340	665	0.744	-205.197
60991	74665	665	0.7337	15.995
55979	60370	665	0.8048	-214.025
72954	83810	665	0.7339	2.019
74665	87961	665	0.8948	-68.070
28144	76437	665	0.755	-14.016
83139	85191	665	0.7728	-1.004
60370	72851	665	0.7258	146.034
60370	65372	665	0.7618	-14.011
81737	83139	665	0.7598	1.004
60991	78065	665	0.7588	-52.067
78590	82624	665	0.7297	12.075
46218	74665	665	0.8022	-136.124
46218	76437	665	0.929	0.001
17034	34697	666	0.701	-23.998
17034	18395	666	0.7071	-24.000
46163	47073	666	0.7053	0.038
34697	47073	666	0.7183	-24.000
4621	5428	667	0.8091	-0.000
5428	10124	667	0.7605	0.054
78560	83728	667	0.8786	14.016
38136	53887	667	0.7902	133.896
78560	79064	667	0.7824	-52.037
38136	74747	667	0.7974	-21.018
14232	31669	667	0.7618	-56.026
4621	38136	667	0.821	-260.962
68570	83077	667	0.7738	-56.025
38136	40523	667	0.7922	5.924
75006	78560	667	0.8311	14.015
70179	75006	667	0.9233	0.000
3608	4621	667	0.8217	0.000
3608	10124	667	0.8193	0.054
49601	67091	667	0.8766	-0.004
49601	89621	667	0.8261	0.002
67091	75006	667	0.8757	-14.009
7584	10124	667	0.8668	0.054
53887	83077	667	0.8555	-23.984
4621	7584	667	0.9117	-0.000
70179	83077	667	0.7893	14.015
38136	54800	667	0.8132	-30.093
75006	83728	667	0.7871	28.031
14232	38136	667	0.7966	-109.947
67091	83077	667	0.8095	0.006
68570	89621	667	0.796	-56.025
53887	70179	667	0.7914	-37.999
70179	83728	667	0.8036	28.031
49601	70179	667	0.8468	-14.013
78560	83077	667	0.9141	-0.000
40523	54800	667	0.7648	-36.017
70179	89621	667	0.7921	14.015
49601	83077	667	0.8206	0.002
14232	57576	667	0.7776	-99.070
67091	78560	667	0.8643	0.006
83077	83728	667	0.815	14.016
70179	78560	667	0.8394	14.015
49601	53887	667	0.8008	23.986
3608	7584	667	0.8179	-0.000
53887	83728	667	0.8471	-9.968
78560	89621	667	0.9205	0.000
3262	7584	667	0.8869	0.003
49601	50387	667	0.7804	-0.999
67091	89621	667	0.8254	0.006
67091	70179	667	0.8426	-14.009
5428	7584	667	0.9197	0.000
53887	89621	667	0.8708	-23.984
14232	34183	667	0.7719	-70.041
4621	57576	667	0.8329	-250.085
3262	5428	667	0.9435	0.003
5428	8015	667	0.7944	-12.000
75006	89621	667	0.7808	14.015
38136	57576	667	0.8501	10.877
83077	89621	667	0.9231	0.000
67091	83728	667	0.8835	14.022
53887	67091	667	0.7887	-23.990
68570	78560	667	0.7685	-56.025
53887	57576	667	0.7984	-123.019
49601	83728	667	0.8776	14.018
14232	22290	667	0.7822	-42.014
53887	78560	667	0.8502	-23.984
3262	4621	667	0.8256	0.003
49601	78560	667	0.8667	0.002
3885	38136	667	0.7656	-204.859
83728	89621	667	0.8289	-14.016
49601	75006	667	0.842	-14.013
4621	10124	667	0.8132	0.054
2010	3885	667	0.8524	0.001
50409	57576	667	0.7626	-45.005
53887	68570	667	0.8391	32.041
24837	25167	670	0.6058	107.995
75858	77127	673	0.5821	2.016
16645	75232	673	0.6047	-179.191
16645	87237	673	0.5544	-225.194
75232	75802	673	0.5413	-1.001
83063	87237	673	0.6103	-14.015
58313	67399	673	0.8127	17.902
58249	68166	673	0.8996	19.008
75232	87237	673	0.669	-46.002
80339	83063	673	0.6758	1.004
81299	87237	673	0.5252	-16.030
67399	68166	673	0.8378	0.108
80339	87237	673	0.5315	-13.011
75232	75858	673	0.53	-31.988
81299	83063	673	0.5249	-2.015
58313	68166	673	0.9592	18.010
58249	58313	673	0.8328	0.999
67399	81299	673	0.5335	-118.045
58249	67399	673	0.771	18.900
48829	64279	674	0.5301	-85.023
53566	67514	676	0.8069	15.995
67514	69202	676	0.911	-55.910
34129	70969	676	0.7821	2.000
34243	59787	676	0.6447	0.057
58759	70969	676	0.807	0.000
68190	68996	676	0.7843	-0.994
84255	84256	676	0.8387	-2.001
68190	69534	676	0.7613	57.066
35247	36183	676	0.5975	-28.025
67514	69534	676	0.9561	0.157
68190	69455	676	0.8084	56.063
58759	59787	676	0.598	-1.003
36274	70969	676	0.7966	-0.007
35247	70969	676	0.7161	-14.013
46680	47037	676	0.7042	-0.094
33746	35247	676	0.6719	1.003
53566	68996	676	0.7618	-41.909
45468	47037	676	0.556	-15.995
33952	81578	676	0.5213	-187.213
53566	68951	676	0.6589	-40.032
36274	58748	676	0.9566	-2.002
69534	76643	676	0.671	-2.173
33952	70969	676	0.6756	1.003
69445	69463	676	0.7351	-57.067
68996	69534	676	0.9251	58.061
58730	58748	676	0.7859	1.008
35070	36761	676	0.7615	1.010
35145	58748	676	0.8673	-14.010
58748	70969	676	0.7951	1.994
68996	69202	676	0.9341	1.994
33166	36761	676	0.6984	-33.957
47370	47395	676	0.6743	1.993
57022	59787	676	0.7304	0.001
33952	58759	676	0.6994	1.003
34129	65704	676	0.5604	-31.958
59787	70969	676	0.602	1.003
33746	36274	676	0.6794	-13.003
84255	84525	676	0.672	-1.006
68996	69445	676	0.917	56.066
37100	37437	676	0.8069	1.000
81578	84255	676	0.5835	-71.880
35247	59787	676	0.5789	-15.016
67514	68996	676	0.9129	-57.904
34129	47395	676	0.6686	-31.962
69455	69534	676	0.7753	1.003
36404	39661	676	0.7357	1.992
84256	84525	676	0.661	0.995
81578	84256	676	0.5234	-73.881
34129	58759	676	0.8831	2.000
34129	35145	676	0.8133	14.016
47395	65704	676	0.655	0.003
33166	37100	676	0.5273	-36.961
67514	68190	676	0.682	-56.909
33746	36183	676	0.5417	-27.022
69202	69534	676	0.9417	56.067
33746	70969	676	0.6885	-13.010
57022	58730	676	0.75	-1.998
68951	68996	676	0.6422	-1.878
36638	37437	676	0.6759	-32.029
25781	47037	676	0.6472	-14.014
68951	69202	676	0.6657	0.117
69445	69447	676	0.7412	-1.005
58730	59787	676	0.6269	2.000
35145	58730	676	0.7369	-15.019
36183	37437	676	0.6967	-34.031
69447	69455	676	0.7938	1.996
36183	39449	676	0.5547	-1.007
25781	35145	676	0.5732	42.015
34129	36274	676	0.6188	2.008
67514	76643	676	0.6629	-2.016
67514	68951	676	0.6865	-56.026
68190	69447	676	0.7513	54.067
36274	59787	676	0.5914	-1.010
36183	36638	676	0.7253	-2.002
67514	69463	676	0.6741	-58.904
58748	58759	676	0.9555	1.994
57022	58759	676	0.8394	1.004
53566	69202	676	0.7687	-39.915
69445	69534	676	0.9769	1.995
35145	35247	676	0.8817	1.998
33952	59787	676	0.5958	-0.000
53566	69534	676	0.7806	16.152
35247	36274	676	0.8644	-14.006
69202	69463	676	0.674	-2.995
33746	58759	676	0.684	-13.010
33746	33952	676	0.6898	-14.013
68996	69463	676	0.7004	-1.001
33952	35247	676	0.596	15.016
36761	37100	676	0.553	-3.004
33952	36274	676	0.6938	1.010
69463	69534	676	0.6823	59.061
57022	70969	676	0.7526	1.004
34129	58730	676	0.783	-1.002
69455	69463	676	0.8137	-58.058
35145	69455	676	0.5529	-84.001
35070	39449	676	0.5445	32.029
33746	57022	676	0.7079	-14.015
67514	69445	676	0.9595	-1.838
33746	59787	676	0.6729	-14.013
58748	65704	676	0.5322	-31.965
36183	39661	676	0.5425	0.036
68951	69534	676	0.6499	56.183
68190	69202	676	0.6971	1.000
69447	69463	676	0.7349	-56.062
33166	37437	676	0.6869	-35.961
34243	35247	676	0.542	15.074
33166	35070	676	0.5376	-34.967
69202	69445	676	0.93	54.072
47395	58759	676	0.5669	33.962
68190	69445	676	0.6975	55.072
36638	36761	676	0.5623	-30.025
35247	57022	676	0.6787	-15.018
35145	36638	676	0.5446	-28.029
36274	57022	676	0.834	-1.012
34129	58748	676	0.9231	0.006
33952	57022	676	0.7592	-0.002
57022	81578	676	0.5578	-187.211
36183	36761	676	0.7075	-32.026
36274	47395	676	0.5729	-33.969
69445	76643	676	0.6855	-0.178
36761	37437	676	0.9349	-2.004
35247	58759	676	0.8658	-14.014
47037	58748	676	0.5219	42.019
47395	58748	676	0.6613	31.968
53566	69445	676	0.7601	14.157
45468	46680	676	0.5417	-15.901
47370	65704	676	0.6506	1.996
36274	58759	676	0.9835	-0.007
68190	69463	676	0.8927	-1.995
34243	57022	676	0.7033	0.056
35070	37100	676	0.7398	-1.994
33952	58730	676	0.735	-2.000
33952	34243	676	0.6503	-0.058
81578	84454	676	0.5839	0.994
63736	66663	677	0.7512	-1.003
63736	79307	677	0.7147	-2.018
88117	91553	678	0.576	0.000
50263	54216	679	0.828	-0.001
40174	68714	682	0.5364	42.032
18530	51626	684	0.6897	-86.110
16257	45363	684	0.6676	-176.964
32866	45363	684	0.7217	330.120
16257	51626	684	0.6959	-75.025
81125	83603	688	0.6223	-88.053
60097	91167	691	0.6369	-257.346
18046	27191	694	0.8454	32.029
11326	19069	694	0.8219	14.015
27191	27313	694	0.8191	-32.029
11326	27191	694	0.889	0.000
18409	27191	694	0.8591	0.001
18409	27313	694	0.8353	-32.027
18046	27313	694	0.9377	-0.000
11326	27313	694	0.8541	-32.028
11326	18409	694	0.8443	-0.001
11326	18046	694	0.8822	-32.028
11373	18409	694	0.8144	32.027
11373	27191	694	0.7703	32.029
12499	18409	694	0.883	-14.016
11373	27313	694	0.8329	0.000
11373	18046	694	0.8724	0.000
11326	11373	694	0.8012	-32.028
18046	18409	694	0.8932	32.027
12499	19069	694	0.8826	0.000
19069	27191	694	0.8339	-14.015
12499	27191	694	0.7618	-14.015
18409	19069	694	0.8766	14.016
83039	105997	697	0.8234	-49.163
94395	105997	697	0.8357	36.924
93469	94395	697	0.865	-28.031
92623	93469	697	0.8822	0.000
83039	86197	697	0.8393	-30.024
93469	101387	697	0.8357	53.950
7832	8784	698	0.7026	0.023
57891	94577	699	0.7056	-339.399
22043	94577	699	0.7122	-289.341
30166	100979	699	0.7049	-249.454
15977	94577	699	0.7078	-343.471
57891	100979	699	0.7163	-289.421
60003	61239	704	0.641	67.831
9340	61239	704	0.5959	-287.156
48968	60003	704	0.5675	-52.888
9340	60003	704	0.5045	-354.987
44306	47336	705	0.7465	26.976
63935	76648	705	0.7507	14.016
42828	47336	705	0.7886	-15.013
42661	42828	705	0.7677	-14.019
44306	51670	705	0.7555	27.982
42661	108811	705	0.7421	47.001
47336	51670	705	0.8937	1.006
44306	76648	705	0.7431	45.988
72768	74728	709	0.5384	-0.094
70390	74728	709	0.5148	-0.037
16891	39825	713	0.7093	115.173
37315	39825	713	0.7089	17.173
22596	37397	714	0.7075	-124.015
29369	46301	714	0.7763	-262.260
37397	38116	714	0.7193	-22.059
23853	46301	714	0.6869	52.882
38116	46301	714	0.7314	-110.073
22596	96735	714	0.7133	-348.376
96735	99560	714	0.6947	26.016
15460	96735	714	0.6994	-309.459
62303	71689	714	0.6881	34.791
10577	62303	714	0.6842	24.097
5646	96735	714	0.6958	-395.491
62303	66844	714	0.6872	-0.119
5646	23853	714	0.7419	-356.144
29369	96735	714	0.7146	-354.490
10577	38116	714	0.7211	23.963
38884	96966	716	0.6129	229.825
9233	48653	716	0.6245	-35.180
81408	90593	716	0.675	99.937
47379	96966	716	0.7006	-81.207
2392	47379	716	0.7543	168.746
44342	51440	716	0.6053	-176.145
51440	85125	716	0.6069	100.165
61428	96966	716	0.6051	98.998
81408	101407	716	0.6172	58.703
38884	48653	716	0.6384	220.931
40251	80936	716	0.6387	75.797
44342	70102	716	0.6929	-374.692
38377	48653	716	0.6226	45.849
2392	39487	716	0.6517	57.598
39487	44342	716	0.7163	193.162
9233	81408	716	0.6055	-227.147
80936	90593	716	0.6019	96.127
81867	88097	720	0.773	-14.014
80312	81867	720	0.7752	-0.141
33461	39994	724	0.6428	33.853
9957	33461	724	0.6545	-40.807
6024	6043	725	0.8071	1.003
6024	6042	725	0.6225	-0.994
5888	6024	725	0.5725	1.996
6042	6043	725	0.9566	1.997
51580	55036	731	0.6734	-152.149
56063	82559	733	0.6838	122.676
56063	64798	733	0.6496	-152.411
31256	56063	733	0.6404	327.193
74703	81218	738	0.6213	122.079
81218	83023	738	0.618	11.958
74703	83023	738	0.6221	134.037
18603	20261	741	0.6103	-2.009
17004	20261	741	0.7372	-16.023
17004	20280	741	0.6546	18.011
17004	18603	741	0.6768	-14.014
20280	20320	741	0.6707	27.995
20261	20325	741	0.6811	1.010
18603	20280	741	0.662	32.026
20037	20254	741	0.6355	21.030
20254	20280	741	0.6686	141.940
18603	24000	741	0.797	-0.076
20272	20280	741	0.6925	131.947
20254	20272	741	0.7591	9.993
18603	20325	741	0.7086	-0.998
16856	17004	741	0.6115	0.996
106125	107889	742	0.9487	0.101
106125	107838	742	0.9785	0.000
96550	107838	742	0.9709	-0.000
107838	107889	742	0.9713	0.101
96550	106125	742	0.978	-0.000
96550	107889	742	0.9557	0.101
48434	56261	746	0.6255	-102.072
51434	56453	746	0.5226	130.130
49492	55610	746	0.6771	28.032
46716	55528	746	0.6295	-56.058
55267	56261	746	0.5555	-42.050
50533	56453	746	0.7046	-12.030
46716	52538	746	0.9443	-14.019
49492	56261	746	0.7822	-58.046
51434	55610	746	0.5523	172.174
55267	56453	746	0.5553	1.983
2830	2969	746	0.6247	36.039
55528	56453	746	0.8341	-44.029
46716	52432	746	0.6407	-44.029
46716	50533	746	0.5619	-88.058
47334	49492	746	0.5376	-42.044
46716	48434	746	0.6964	-42.049
50533	55267	746	0.5878	-14.013
47334	50533	746	0.6977	-44.026
48434	56453	746	0.7824	-58.039
52432	55528	746	0.7045	-12.029
55528	56261	746	0.7296	-88.063
50533	52745	746	0.5352	-7.990
47334	55610	746	0.5642	-14.012
52538	55610	746	0.6816	-44.024
50533	56261	746	0.6865	-56.063
2332	2445	746	0.5636	-117.874
46716	51434	746	0.5092	-230.218
48434	50533	746	0.6348	-46.009
49492	55528	746	0.8876	30.017
49492	50533	746	0.759	-1.982
51434	52432	746	0.713	186.189
47334	56453	746	0.5244	-56.056
48434	52432	746	0.7904	-1.980
49492	52432	746	0.5608	42.047
52432	56453	746	0.5862	-56.059
1936	2445	746	0.5381	-14.015
2332	47334	746	0.5226	-118.055
49492	55267	746	0.5965	-15.995
2332	2830	746	0.568	0.086
48434	49492	746	0.7281	-44.027
55610	56453	746	0.6697	-42.044
55528	55610	746	0.8218	-1.985
46716	55610	746	0.696	-58.043
49492	51434	746	0.568	-144.142
48434	55528	746	0.8917	-14.009
48434	52538	746	0.5902	28.030
55267	55528	746	0.6214	46.013
48434	51434	746	0.6733	-188.169
56261	56453	746	0.7801	44.034
48434	55610	746	0.7235	-15.995
52538	55528	746	0.7074	-42.039
52432	52538	746	0.6649	30.010
49492	56453	746	0.8833	-14.012
